Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
PPAKr	Propionate kinase	adp[c] + ppap[c]  <=> atp[c] + ppa[c] 	(b3115)	1	-1000.00	1000.00	  0.00
PPBNGS	porphobilinogen synthase	2 5aop[c]  -> 2 h2o[c] + h[c] + ppbng[c] 	(b0369)	0	  0.00	1000.00	  0.00
PPC	phosphoenolpyruvate carboxylase	co2[c] + h2o[c] + pep[c]  -> h[c] + oaa[c] + pi[c] 	(b3956)	0	  0.00	1000.00	  0.00
PPCDC	phosphopantothenoylcysteine decarboxylase	4ppcys[c] + h[c]  -> co2[c] + pan4p[c] 		0	  0.00	1000.00	  0.00
PPCK	phosphoenolpyruvate carboxykinase	atp[c] + oaa[c]  -> adp[c] + co2[c] + pep[c] 	(b3403)	0	  0.00	1000.00	  0.00
PPCSCT	Propanoyl-CoA: succinate CoA-transferase	ppcoa[c] + succ[c]  -> ppa[c] + succoa[c] 	(b2920)	0	  0.00	1000.00	  0.00
PPM	phosphopentomutase	r1p[c]  <=> r5p[c] 	(b4383) or (b3380)	1	-1000.00	1000.00	  0.00
PPM2	phosphopentomutase 2 (deoxyribose)	2dr1p[c]  <=> 2dr5p[c] 	(b4383)	1	-1000.00	1000.00	  0.00
PPNCL2	phosphopantothenate-cysteine ligase	4ppan[c] + ctp[c] + cys-L[c]  -> 4ppcys[c] + cmp[c] + h[c] + ppi[c] 		0	  0.00	1000.00	  0.00
PPND	prephenate dehydrogenase	nad[c] + pphn[c]  -> 34hpp[c] + co2[c] + nadh[c] 	(b2600)	0	  0.00	1000.00	  0.00
PPNDH	prephenate dehydratase	h[c] + pphn[c]  -> co2[c] + h2o[c] + phpyr[c] 	(b2599)	0	  0.00	1000.00	  0.00
PPPGO	protoporphyrinogen oxidase (aerobic)	1.5 o2[c] + pppg9[c]  -> 3 h2o[c] + ppp9[c] 	(b3850)	0	  0.00	1000.00	  0.00
PPPNDO	Phenylpropanoate Dioxygenase	h[c] + nadh[c] + o2[c] + pppn[c]  -> cechddd[c] + nad[c] 	(b2542 and b2539 and b2538 and b2540)	0	  0.00	1000.00	  0.00
PPPNt2r	 3-phenylpropionate transport via proton symport, reversible	h[e] + pppn[e]  <=> h[c] + pppn[c] 	(b2536)	1	-1000.00	1000.00	  0.00
PPS	phosphoenolpyruvate synthase	atp[c] + h2o[c] + pyr[c]  -> amp[c] + 2 h[c] + pep[c] + pi[c] 	(b1702)	0	  0.00	1000.00	  0.00
PPTGS	Peptidoglycan subunit synthesis	uaagmda[c]  -> h[c] + peptido_EC[c] + udcpdp[c] 		0	  0.00	1000.00	  0.00
PRAGSr	phosphoribosylglycinamide synthase	atp[c] + gly[c] + pram[c]  <=> adp[c] + gar[c] + h[c] + pi[c] 	(b4005)	1	-1000.00	1000.00	  0.00
PRAIS	phosphoribosylaminoimidazole synthase	atp[c] + fpram[c]  -> adp[c] + air[c] + 2 h[c] + pi[c] 	(b2499)	0	  0.00	1000.00	  0.00
PRAIi	phosphoribosylanthranilate isomerase (irreversible)	pran[c]  -> 2cpr5p[c] 	(b1262)	0	  0.00	1000.00	  0.00
PRAMPC	phosphoribosyl-AMP cyclohydrolase	h2o[c] + prbamp[c]  -> prfp[c] 	(b2026)	0	  0.00	1000.00	  0.00
PRASCS	phosphoribosylaminoimidazolesuccinocarboxamide synthase	5aizc[c] + asp-L[c] + atp[c]  <=> 25aics[c] + adp[c] + h[c] + pi[c] 	(b2476)	1	-1000.00	1000.00	  0.00
PRATPP	phosphoribosyl-ATP pyrophosphatase	h2o[c] + prbatp[c]  -> h[c] + ppi[c] + prbamp[c] 	(b2026)	0	  0.00	1000.00	  0.00
PRFGS	phosphoribosylformylglycinamidine synthase	atp[c] + fgam[c] + gln-L[c] + h2o[c]  -> adp[c] + fpram[c] + glu-L[c] + h[c] + pi[c] 	(b2557)	0	  0.00	1000.00	  0.00
PRMICIi	 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (irreversible)	prfp[c]  -> prlp[c] 	(b2024)	0	  0.00	1000.00	  0.00
PROD2	Proline dehydrogenase	fad[c] + pro-L[c]  -> 1pyr5c[c] + fadh2[c] + h[c] 	(b1014)	0	  0.00	1000.00	  0.00
PROabc	L-proline transport via ABC system	atp[c] + h2o[c] + pro-L[e]  -> adp[c] + h[c] + pi[c] + pro-L[c] 	(b2679) and (b2677) and (b2678)	0	  0.00	1000.00	  0.00
PROt2r	L-proline reversible transport via proton symport	h[e] + pro-L[e]  <=> h[c] + pro-L[c] 	(b4111)	1	-1000.00	1000.00	  0.00
PROt4	Na+/Proline-L symporter	na1[e] + pro-L[e]  -> na1[c] + pro-L[c] 	(b1015)	0	  0.00	1000.00	  0.00
PRPPS	phosphoribosylpyrophosphate synthetase	atp[c] + r5p[c]  <=> amp[c] + h[c] + prpp[c] 	(b1207)	1	-1000.00	1000.00	  0.00
PSCVT	 3-phosphoshikimate 1-carboxyvinyltransferase	pep[c] + skm5p[c]  <=> 3psme[c] + pi[c] 	(b0908)	1	-1000.00	1000.00	  0.00
PSD_EC	Phosphatidylserine decarboxylase (Ecoli)	h[c] + 0.02 ps_EC[c]  -> co2[c] + 0.02 pe_EC[c] 	(b4160)	0	  0.00	1000.00	  0.00
PSERT	phosphoserine transaminase	3php[c] + glu-L[c]  -> akg[c] + pser-L[c] 	(b0907)	0	  0.00	1000.00	  0.00
PSP_L	phosphoserine phosphatase (L-serine)	h2o[c] + pser-L[c]  -> pi[c] + ser-L[c] 	(b4388)	0	  0.00	1000.00	  0.00
PSSA_EC	Phosphatidylserine syntase (Ecoli)	0.02 cdpdag_EC[c] + ser-L[c]  <=> cmp[c] + h[c] + 0.02 ps_EC[c] 	(b2585)	1	-1000.00	1000.00	  0.00
PTA2	Phosphate acetyltransferase	pi[c] + ppcoa[c]  -> coa[c] + ppap[c] 	(b2297)	0	  0.00	1000.00	  0.00
PTAr	phosphotransacetylase	accoa[c] + pi[c]  <=> actp[c] + coa[c] 	(b2297) or (b2458)	1	-1000.00	1000.00	  0.00
PTPATi	pantetheine-phosphate adenylyltransferase	atp[c] + h[c] + pan4p[c]  -> dpcoa[c] + ppi[c] 	(b3634)	0	  0.00	1000.00	  0.00
PTRCORNt7	putrescine/ornithine antiporter	orn[c] + ptrc[e]  <=> orn[e] + ptrc[c] 	(b0692)	1	-1000.00	1000.00	  0.00
PTRCTA	Putrescine Transaminase	akg[c] + ptrc[c]  -> 4abutn[c] + glu-L[c] 		0	  0.00	1000.00	  0.00
PTRCabc	putrescine transport via ABC system	atp[c] + h2o[c] + ptrc[e]  -> adp[c] + h[c] + pi[c] + ptrc[c] 	(b0855) and (b0857) and (b0854) and (b0856) or (b1443) and (b1442) and (b1440) and (b1441) or (b1123) and (b1125) and (b1124) and (b1126)	0	  0.00	1000.00	  0.00
PTRCt2r	putrescine transport in via proton symport, reversible	h[e] + ptrc[e]  <=> h[c] + ptrc[c] 	(b0692)	1	-1000.00	1000.00	  0.00
PUNP1	purine-nucleoside phosphorylase (Adenosine)	adn[c] + pi[c]  <=> ade[c] + r1p[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PUNP2	purine-nucleoside phosphorylase (Deoxyadenosine)	dad-2[c] + pi[c]  <=> 2dr1p[c] + ade[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PUNP3	purine-nucleoside phosphorylase (Guanosine)	gsn[c] + pi[c]  <=> gua[c] + r1p[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PUNP4	purine-nucleoside phosphorylase (Deoxyguanosine)	dgsn[c] + pi[c]  <=> 2dr1p[c] + gua[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PUNP5	purine-nucleoside phosphorylase (Inosine)	ins[c] + pi[c]  <=> hxan[c] + r1p[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PUNP6	purine-nucleoside phosphorylase (Deoxyinosine)	din[c] + pi[c]  <=> 2dr1p[c] + hxan[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PUNP7	purine-nucleoside phosphorylase (Xanthosine)	pi[c] + xtsn[c]  <=> r1p[c] + xan[c] 	(b2407) or (b4384)	1	-1000.00	1000.00	  0.00
PYAM5PO	pyridoxamine 5'-phosphate oxidase	h2o[c] + o2[c] + pyam5p[c]  -> h2o2[c] + nh4[c] + pydx5p[c] 	(b1638)	0	  0.00	1000.00	  0.00
PYDAMK	pyridoxamine kinase	atp[c] + pydam[c]  -> adp[c] + h[c] + pyam5p[c] 	(b2418)	0	  0.00	1000.00	  0.00
PYDXK	pyridoxal kinase	atp[c] + pydx[c]  -> adp[c] + h[c] + pydx5p[c] 	(b1636) or (b2418)	0	  0.00	1000.00	  0.00
PYDXNK	pyridoxine kinase	atp[c] + pydxn[c]  -> adp[c] + h[c] + pdx5p[c] 	(b2418)	0	  0.00	1000.00	  0.00
PYDXPP	Pyridoxal 5-phosphate phosphatase	h2o[c] + pydx5p[c]  -> pi[c] + pydx[c] 		0	  0.00	1000.00	  0.00
PYK	pyruvate kinase	adp[c] + h[c] + pep[c]  -> atp[c] + pyr[c] 	(b1854) or (b1676)	0	  0.00	1000.00	  0.00
PYNP2r	pyrimidine-nucleoside phosphorylase (uracil)	pi[c] + uri[c]  <=> r1p[c] + ura[c] 	(b3831)	1	-1000.00	1000.00	  0.00
PYRt2r	pyruvate reversible transport via proton symport	h[e] + pyr[e]  <=> h[c] + pyr[c] 		1	-1000.00	1000.00	  0.00
QULNS	quinolinate synthase	dhap[c] + iasp[c]  -> 2 h2o[c] + h[c] + pi[c] + quln[c] 	(b0750)	0	  0.00	1000.00	  0.00
RBFK	riboflavin kinase	atp[c] + ribflv[c]  -> adp[c] + fmn[c] + h[c] 	(b0025)	0	  0.00	1000.00	  0.00
RBFSa	riboflavin synthase	4r5au[c] + db4p[c]  -> dmlz[c] + 2 h2o[c] + pi[c] 	(b1662)	0	  0.00	1000.00	  0.00
RBFSb	riboflavin synthase	2 dmlz[c]  -> 4r5au[c] + ribflv[c] 	(b0415)	0	  0.00	1000.00	  0.00
RBK	ribokinase	atp[c] + rib-D[c]  -> adp[c] + h[c] + r5p[c] 	(b3752)	0	  0.00	1000.00	  0.00
RBK_L1	L-ribulokinase (L-ribulose)	atp[c] + rbl-L[c]  -> adp[c] + h[c] + ru5p-L[c] 	(b0063)	0	  0.00	1000.00	  0.00
RBP4E	L-ribulose-phosphate 4-epimerase	ru5p-L[c]  <=> xu5p-D[c] 	(b0061) or (b3583) or (b4198)	1	-1000.00	1000.00	  0.00
RHCCE	S-ribosylhomocysteine cleavage enzyme	rhcys[c]  -> dhptd[c] + hcys-L[c] 	(b2687)	0	  0.00	1000.00	  0.00
RIBabc	D-ribose transport via ABC system	atp[c] + h2o[c] + rib-D[e]  -> adp[c] + h[c] + pi[c] + rib-D[c] 	(b4229) and (b4231) and (b4230) and (b4227) and (b4228) or (b3750) and (b3749) and (b3751) and (b3748)	0	  0.00	1000.00	  0.00
RMI	L-rhamnose isomerase	rmn[c]  <=> rml[c] 	(b3903)	1	-1000.00	1000.00	  0.00
RMK	rhamnulokinase	atp[c] + rml[c]  -> adp[c] + h[c] + rml1p[c] 	(b3904)	0	  0.00	1000.00	  0.00
RMNt	L-rhamnose transport via proton symport	h[e] + rmn[e]  -> h[c] + rmn[c] 	(b3907)	0	  0.00	1000.00	  0.00
RMPA	Rhamnulose-1-phosphate aldolase	rml1p[c]  <=> dhap[c] + lald-L[c] 	(b3902)	1	-1000.00	1000.00	  0.00
RNDR1	ribonucleoside-diphosphate reductase (ADP)	adp[c] + trdrd[c]  -> dadp[c] + h2o[c] + trdox[c] 	(b2234 and b2235)	0	  0.00	1000.00	  0.00
RNDR2	ribonucleoside-diphosphate reductase (GDP)	gdp[c] + trdrd[c]  -> dgdp[c] + h2o[c] + trdox[c] 	(b2234 and b2235)	0	  0.00	1000.00	  0.00
RNDR3	ribonucleoside-diphosphate reductase (CDP)	cdp[c] + trdrd[c]  -> dcdp[c] + h2o[c] + trdox[c] 	(b2234 and b2235) or (b2675 and b2676)	0	  0.00	1000.00	  0.00
RNDR4	ribonucleoside-diphosphate reductase (UDP)	trdrd[c] + udp[c]  -> dudp[c] + h2o[c] + trdox[c] 	(b2234 and b2235)	0	  0.00	1000.00	  0.00
RNTR1	ribonucleoside-triphosphate reductase (ATP)	atp[c] + trdrd[c]  -> datp[c] + h2o[c] + trdox[c] 	(b4238)	0	  0.00	1000.00	  0.00
RNTR2	ribonucleoside-triphosphate reductase (GTP)	gtp[c] + trdrd[c]  -> dgtp[c] + h2o[c] + trdox[c] 	(b4238)	0	  0.00	1000.00	  0.00
RNTR3	ribonucleoside-triphosphate reductase (CTP)	ctp[c] + trdrd[c]  -> dctp[c] + h2o[c] + trdox[c] 	(b4238)	0	  0.00	1000.00	  0.00
RNTR4	ribonucleoside-triphosphate reductase (UTP)	trdrd[c] + utp[c]  -> dutp[c] + h2o[c] + trdox[c] 	(b4238)	0	  0.00	1000.00	  0.00
RPE	ribulose 5-phosphate 3-epimerase	ru5p-D[c]  <=> xu5p-D[c] 	(b3386) or (b4301)	1	-1000.00	1000.00	  0.00
RPI	ribose-5-phosphate isomerase	r5p[c]  <=> ru5p-D[c] 	(b2914) or (b4090)	1	-1000.00	1000.00	  0.00
RZ5PP	alpha-ribazole 5-phosphate phosphatase	5prdmbz[c] + h2o[c]  -> pi[c] + rdmbzi[c] 	(b0638)	0	  0.00	1000.00	  0.00
S7PI	sedoheptulose 7-phosphate isomerase	s7p[c]  -> gmhep7p[c] 	(b0222)	0	  0.00	1000.00	  0.00
SADH	Succinylarginine dihydrolase	2 h2o[c] + 2 h[c] + sucarg[c]  -> co2[c] + 2 nh4[c] + sucorn[c] 	(b1748)	0	  0.00	1000.00	  0.00
SADT2	Sulfate adenyltransferase	atp[c] + gtp[c] + h2o[c] + so4[c]  -> aps[c] + gdp[c] + pi[c] + ppi[c] 	(b2751 and b2752)	0	  0.00	1000.00	  0.00
SBTPD	sorbitol-6-phosphate dehydrogenase	nad[c] + sbt6p[c]  <=> f6p[c] + h[c] + nadh[c] 	(b2705)	1	-1000.00	1000.00	  0.00
SBTpts	D-sorbitol transport via PEP:Pyr PTS	pep[c] + sbt-D[e]  -> pyr[c] + sbt6p[c] 	(b2703) and (b2415) and (b2702) and (b2416) and (b2704)	0	  0.00	1000.00	  0.00
SDPDS	succinyl-diaminopimelate desuccinylase	h2o[c] + sl26da[c]  -> 26dap-LL[c] + succ[c] 	(b2472)	0	  0.00	1000.00	  0.00
SDPTA	succinyldiaminopimelate transaminase	akg[c] + sl26da[c]  <=> glu-L[c] + sl2a6o[c] 		1	-1000.00	1000.00	  0.00
SELNPS	Selenophosphate synthase	atp[c] + h2o[c] + seln[c]  -> amp[c] + pi[c] + selnp[c] 	(b1764)	0	  0.00	1000.00	  0.00
SERASr	(L-seryl)adenylate synthase	atp[c] + h[c] + ser-L[c]  <=> ppi[c] + seramp[c] 	(b0586)	1	-1000.00	1000.00	  0.00
SERAT	serine O-acetyltransferase	accoa[c] + ser-L[c]  <=> acser[c] + coa[c] 	(b3607)	1	-1000.00	1000.00	  0.00
SERD_D	D-serine deaminase	ser-D[c]  -> nh4[c] + pyr[c] 	(b2366)	0	  0.00	1000.00	  0.00
SERD_L	L-serine deaminase	ser-L[c]  -> nh4[c] + pyr[c] 	(b3708) or (b1814) or (b3112 and b3111) or (b2797)	0	  0.00	1000.00	  0.00
SERt2r	L-serine reversible transport via proton symport	h[e] + ser-L[e]  <=> h[c] + ser-L[c] 	(b3116) or (b2796)	1	-1000.00	1000.00	  0.00
SERt4	L-serine via sodium symport	na1[e] + ser-L[e]  -> na1[c] + ser-L[c] 	(b3089)	0	  0.00	1000.00	  0.00
SGDS	Succinylglutamate desuccinylase	h2o[c] + sucglu[c]  -> glu-L[c] + succ[c] 	(b1744)	0	  0.00	1000.00	  0.00
SGSAD	Succinylglutamic semialdehyde dehydrogenase	h2o[c] + nad[c] + sucgsa[c]  -> 2 h[c] + nadh[c] + sucglu[c] 	(b1746)	0	  0.00	1000.00	  0.00
SHCHCS2	 2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase	ichor[c] + ssaltpp[c]  -> 2shchc[c] + pyr[c] + thmpp[c] 	(b2264)	0	  0.00	1000.00	  0.00
SHCHD2	sirohydrochlorin dehydrogenase (NAD)	dscl[c] + nad[c]  -> h[c] + nadh[c] + scl[c] 	(b3368)	0	  0.00	1000.00	  0.00
SHCHF	sirohydrochlorin ferrochetalase	fe2[c] + scl[c]  -> 3 h[c] + sheme[c] 	(b3368)	0	  0.00	1000.00	  0.00
SHK3Dr	shikimate dehydrogenase	3dhsk[c] + h[c] + nadph[c]  <=> nadp[c] + skm[c] 	(b3281) or (b1692)	1	-1000.00	1000.00	  0.00
SHKK	shikimate kinase	atp[c] + skm[c]  -> adp[c] + h[c] + skm5p[c] 	(b3390) or (b0388)	0	  0.00	1000.00	  0.00
SHSL1	O-succinylhomoserine lyase (L-cysteine)	cys-L[c] + suchms[c]  -> cyst-L[c] + h[c] + succ[c] 	(b3939)	0	  0.00	1000.00	  0.00
SOTA	Succinylornithine transaminase	akg[c] + sucorn[c]  -> glu-L[c] + sucgsa[c] 	(b1745)	0	  0.00	1000.00	  0.00
SPMDAT1	Spermidine acetyltransferase	accoa[c] + spmd[c]  -> N1aspmd[c] + coa[c] + h[c] 	(b1584)	0	  0.00	1000.00	  0.00
SPMDAT2	Spermidine acetyltransferase (N8)	accoa[c] + spmd[c]  -> coa[c] + h[c] + n8aspmd[c] 	(b1584)	0	  0.00	1000.00	  0.00
SPMDabc	spermidine transport via ABC system	atp[c] + h2o[c] + spmd[e]  -> adp[c] + h[c] + pi[c] + spmd[c] 	(b1443) and (b1442) and (b1440) and (b1441) or (b1123) and (b1124) and (b1125) and (b1126)	0	  0.00	1000.00	  0.00
SPMS	spermidine synthase	ametam[c] + ptrc[c]  -> 5mta[c] + h[c] + spmd[c] 	(b0121)	0	  0.00	1000.00	  0.00
SPODM	superoxide dismutase	2 h[c] + 2 o2s[c]  -> h2o2[c] + o2[c] 	(b3908) or (b1646) or (b1656)	0	  0.00	1000.00	  0.00
SSALx	succinate-semialdehyde dehydrogenase (NAD)	h2o[c] + nad[c] + sucsal[c]  -> 2 h[c] + nadh[c] + succ[c] 		0	  0.00	1000.00	  0.00
SSALy	succinate-semialdehyde dehydrogenase (NADP)	h2o[c] + nadp[c] + sucsal[c]  -> 2 h[c] + nadph[c] + succ[c] 	(b2661)	0	  0.00	1000.00	  0.00
SUCBZL	o-succinylbenzoate-CoA ligase	atp[c] + coa[c] + sucbz[c]  -> amp[c] + ppi[c] + sbzcoa[c] 	(b2260)	0	  0.00	1000.00	  0.00
SUCBZS	O-succinylbenzoate-CoA synthase	2shchc[c]  -> h2o[c] + sucbz[c] 	(b2261)	0	  0.00	1000.00	  0.00
SUCCabc	Succinate transport via ABC system	atp[c] + h2o[c] + succ[e]  -> adp[c] + h[c] + pi[c] + succ[c] 	(b3579)	0	  0.00	1000.00	  0.00
SUCCt2_2	succinate transport via proton symport (2 H)	2 h[e] + succ[e]  -> 2 h[c] + succ[c] 	(b3528)	0	  0.00	1000.00	  0.00
SUCCt2_3	Succintate transport via proton symport (3 H)	3 h[e] + succ[e]  -> 3 h[c] + succ[c] 	(b4123) or (b4138)	0	  0.00	1000.00	  0.00
SUCCt2b	Succinate efflux via proton symport	h[c] + succ[c]  -> h[e] + succ[e] 	(b0621)	0	  0.00	1000.00	  0.00
SUCD1i	succinate dehydrogenase	fad[c] + succ[c]  -> fadh2[c] + fum[c] 	(b0722 and b0721 and b0723 and b0724)	0	  0.00	1000.00	  0.00
SUCD4	succinate dehyrdogenase	fadh2[c] + q8[c]  <=> fad[c] + q8h2[c] 	(b0722 and b0721 and b0723 and b0724)	1	-1000.00	1000.00	  0.00
SUCFUMt	succinate:fumarate antiporter	fum[e] + succ[c]  <=> fum[c] + succ[e] 	(b4138) or (b0621) or (b4123)	1	-1000.00	1000.00	  0.00
SUCOAS	succinyl-CoA synthetase (ADP-forming)	atp[c] + coa[c] + succ[c]  <=> adp[c] + pi[c] + succoa[c] 	(b0728 and b0729)	1	-1000.00	1000.00	  0.00
SUCpts	sucrose transport via PEP:Pyr PTS	pep[c] + sucr[e]  -> pyr[c] + suc6p[c] 	(b2415) and (b2417) and (b2429) and (b2416)	0	  0.00	1000.00	  0.00
SULR	sulfite reductase (NADPH2)	3 h2o[c] + h2s[c] + 3 nadp[c]  <=> 5 h[c] + 3 nadph[c] + so3[c] 	(b2764 and b2763)	1	-1000.00	1000.00	  0.00
SULabc	sulfate transport via ABC system	atp[c] + h2o[c] + so4[e]  -> adp[c] + h[c] + pi[c] + so4[c] 	(b2422) and (b2425) and (b2423) and (b2424) or (b2422) and (b2423) and (b2424) and (b2413) and (b3917)	0	  0.00	1000.00	  0.00
TAGURr	tagaturonate reductase	altrn[c] + nad[c]  <=> h[c] + nadh[c] + tagur[c] 	(b1521)	1	-1000.00	1000.00	  0.00
TALA	transaldolase	g3p[c] + s7p[c]  <=> e4p[c] + f6p[c] 	(b0008) or (b2464)	1	-1000.00	1000.00	  0.00
TARTD	L(+)-tartrate dehydratase	tartr-L[c]  -> h2o[c] + oaa[c] 	(b3062 and b3061)	0	  0.00	1000.00	  0.00
TARTRt7	Tartrate/succinate antiporter	succ[c] + tartr-L[e]  <=> succ[e] + tartr-L[c] 	(b3063)	1	-1000.00	1000.00	  0.00
TAUDO	Taurine dioxygenase	akg[c] + o2[c] + taur[c]  -> aacald[c] + co2[c] + h[c] + so3[c] + succ[c] 	(b0368)	0	  0.00	1000.00	  0.00
TAURabc	taurine transport via ABC system	atp[c] + h2o[c] + taur[e]  -> adp[c] + h[c] + pi[c] + taur[c] 	(b0365) and (b0367) and (b0366)	0	  0.00	1000.00	  0.00
TDPADGAT	dTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase	accoa[c] + dtdp4addg[c]  -> coa[c] + dtdp4aaddg[c] + h[c] 	(b3790)	0	  0.00	1000.00	  0.00
TDPAGTA	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase	dtdp4d6dg[c] + glu-L[c]  -> akg[c] + dtdp4addg[c] 	(b3791)	0	  0.00	1000.00	  0.00
TDPDRE	dTDP-4-dehydrorhamnose 3,5-epimerase	dtdp4d6dg[c]  -> dtdp4d6dm[c] 	(b2038)	0	  0.00	1000.00	  0.00
TDPDRR	dTDP-4-dehydrorhamnose reductase	dtdp4d6dm[c] + h[c] + nadph[c]  -> dtdprmn[c] + nadp[c] 	(b2040)	0	  0.00	1000.00	  0.00
TDPGDH	dTDPglucose 4,6-dehydratase	dtdpglu[c]  -> dtdp4d6dg[c] + h2o[c] 	(b2041) or (b3788)	0	  0.00	1000.00	  0.00
TDSK	Tetraacyldisaccharide 4'kinase	atp[c] + lipidAds[c]  -> adp[c] + h[c] + lipidA[c] 	(b0915)	0	  0.00	1000.00	  0.00
TGBPA	Tagatose-bisphosphate aldolase	tagdp-D[c]  <=> dhap[c] + g3p[c] 	(b3137 and b3132) or (b2096 and b2095)	1	-1000.00	1000.00	  0.00
THD2	NAD(P) transhydrogenase	2 h[e] + nadh[c] + nadp[c]  -> 2 h[c] + nad[c] + nadph[c] 	(b1602 and b1603)	0	  0.00	1000.00	  0.00
THDPS	tetrahydrodipicolinate succinylase	h2o[c] + succoa[c] + thdp[c]  -> coa[c] + sl2a6o[c] 	(b0166)	0	  0.00	1000.00	  0.00
THMDt2	thymidine transport in via proton symport	h[e] + thymd[e]  -> h[c] + thymd[c] 	(b2964) or (b2393)	0	  0.00	1000.00	  0.00
THMDt2r	thymidine transport in via proton symport, reversible	h[e] + thymd[e]  <=> h[c] + thymd[c] 	(b2406)	1	-1000.00	1000.00	  0.00
THMabc	thiamine transport via ABC system	atp[c] + h2o[c] + thm[e]  -> adp[c] + h[c] + pi[c] + thm[c] 	(b0066) and (b0067) and (b0068)	0	  0.00	1000.00	  0.00
THRAr	Threonine Aldolase	thr-L[c]  <=> acald[c] + gly[c] 	(b0870) or (b2551)	1	-1000.00	1000.00	  0.00
THRD	L-threonine dehydrogenase	nad[c] + thr-L[c]  -> 2aobut[c] + h[c] + nadh[c] 	(b3616)	0	  0.00	1000.00	  0.00
THRD_L	L-threonine deaminase	thr-L[c]  -> 2obut[c] + nh4[c] 	(b3772) or (b3117) or (b2797) or (b1814)	0	  0.00	1000.00	  0.00
THRS	threonine synthase	h2o[c] + phom[c]  -> pi[c] + thr-L[c] 	(b0004)	0	  0.00	1000.00	  0.00
THRabc	L-threonine transport via ABC system	atp[c] + h2o[c] + thr-L[e]  -> adp[c] + h[c] + pi[c] + thr-L[c] 	(b3455) and (b3457) and (b3460) and (b3454) and (b3456)	0	  0.00	1000.00	  0.00
THRt2r	L-threonine reversible transport via proton symport	h[e] + thr-L[e]  <=> h[c] + thr-L[c] 	(b3116)	1	-1000.00	1000.00	  0.00
THRt4	L-threonine  via sodium symport	na1[e] + thr-L[e]  -> na1[c] + thr-L[c] 	(b3089)	0	  0.00	1000.00	  0.00
THZPSN	thiazole phosphate synthesis	atp[c] + cys-L[c] + dxyl5p[c] + tyr-L[c]  -> 4hba[c] + 4mpetz[c] + ala-L[c] + amp[c] + co2[c] + h2o[c] + h[c] + ppi[c] 	(b3991 and b3990) and (b4407) and (b0423) and (b3992) and (b2530)	0	  0.00	1000.00	  0.00
TKT1	transketolase	r5p[c] + xu5p-D[c]  <=> g3p[c] + s7p[c] 	(b2935) or (b2465)	1	-1000.00	1000.00	  0.00
TKT2	transketolase	e4p[c] + xu5p-D[c]  <=> f6p[c] + g3p[c] 	(b2465) or (b2935)	1	-1000.00	1000.00	  0.00
TMAOR1	Trimethylamine N-oxide reductase (menaquinol 8)	h[c] + mql8[c] + tmao[c]  -> h2o[c] + mqn8[c] + tma[c] 	(b0894 and b0896 and b0895)	0	  0.00	1000.00	  0.00
TMAOR1e	Trimethylamine N-oxide reductase (menaquinol 8)	h[e] + mql8[c] + tmao[e]  -> h2o[e] + mqn8[c] + tma[e] 	(b0996) and (b0997) or (b1873) and (b1872)	0	  0.00	1000.00	  0.00
TMAOR2	Trimethylamine N-oxide reductase (demethylmenaquinol 8)	2dmmql8[c] + h[c] + tmao[c]  -> 2dmmq8[c] + h2o[c] + tma[c] 	(b0894 and b0896 and b0895)	0	  0.00	1000.00	  0.00
TMAOR2e	Trimethylamine N-oxide reductase (demethylmenaquinol 8)	2dmmql8[c] + h[e] + tmao[e]  -> 2dmmq8[c] + h2o[e] + tma[e] 	(b0996) and (b0997) or (b1873) and (b1872)	0	  0.00	1000.00	  0.00
TMDK1	thymidine kinase (ATP:thymidine)	atp[c] + thymd[c]  -> adp[c] + dtmp[c] + h[c] 	(b1238)	0	  0.00	1000.00	  0.00
TMDPP	thymidine phosphorylase	pi[c] + thymd[c]  <=> 2dr1p[c] + thym[c] 	(b4382)	1	-1000.00	1000.00	  0.00
TMDS	thymidylate synthase	dump[c] + mlthf[c]  -> dhf[c] + dtmp[c] 	(b2827)	0	  0.00	1000.00	  0.00
TMKr	thiamine kinase	atp[c] + thm[c]  <=> adp[c] + h[c] + thmmp[c] 		1	-1000.00	1000.00	  0.00
TMPKr	thiamine-phosphate kinase	atp[c] + thmmp[c]  <=> adp[c] + thmpp[c] 	(b0417)	1	-1000.00	1000.00	  0.00
TMPPP	thiamine-phosphate diphosphorylase	2mahmp[c] + 4mpetz[c] + h[c]  -> ppi[c] + thmmp[c] 	(b3993)	0	  0.00	1000.00	  0.00
TPI	triose-phosphate isomerase	dhap[c]  <=> g3p[c] 	(b3919)	1	-1000.00	1000.00	  0.00
